"","Filename","Stony.corals","row_max","latitude","longitude","bathy.for.Boss","depth","slope4","slope8","aspect4","aspect8","tpi","tri","roughness","flowdir"
"133","4.jpg",0,"Seagrasses",-33.5436,115.4012,-13.4417717408459,-13.4417717408459,0.127069731917967,0.127069731917967,243.117309702521,243.117309702521,-0.0248200547002551,0.0301877787297851,0.0737887381573863,16
"134","40.jpg",0,"Seagrasses",-33.5453,115.3999,-13.6113454580754,-13.6113454580754,0.461027256100976,0.461027256100976,15.111401499166,15.111401499166,0.0459464879285747,0.0769901669976487,0.229258304059442,1
"135","41.jpg",0,"Seagrasses",-33.5568,115.3928,-13.9295783396393,-13.9295783396393,0.137238132233176,0.137238132233176,241.529150325699,241.529150325699,0.0411984830074807,0.0411984830074805,0.0816063979851975,16
"136","42.jpg",0,"Seagrasses",-33.5392,115.3794,-15.9261389400018,-15.9261389400018,1.73022619617147,1.73022619617147,152.687421636344,152.687421636344,0.09858122078478,0.241476018591076,0.699896476686073,1
"137","43.jpg",0,"Seagrasses",-33.5566,115.3842,-13.5262493658961,-13.5262493658961,0.317569047611435,0.317569047611435,342.478054558857,342.478054558857,0.0752875756766134,0.0910989139133369,0.243388753024819,16
"138","44.jpg",0,"Seagrasses",-33.5505,115.3637,-17.0752413413193,-17.0752413413193,0.332749797779691,0.332749797779691,339.601866312269,339.601866312269,0.0130789268789933,0.0477622797839268,0.164851517273618,16
"139","45.jpg",0,"Seagrasses",-33.5623,115.3772,-14.323741790841,-14.323741790841,0.26555507391583,0.26555507391583,54.2094229125495,54.2094229125495,-0.019330774180629,0.0458461851640435,0.210827118987057,1
"140","46.jpg",0,"Unconsolidated",-33.5452,115.405,-14.8788323670384,-14.8788323670384,0.359603321184379,0.359603321184379,229.018601902315,229.018601902315,0.00730326758503175,0.0462124099985632,0.146827726755811,16
"141","47.jpg",0,"Macroalgae",-33.5545,115.3739,-14.5918578662762,-14.5918578662762,0.619261136823623,0.619261136823623,259.551218743762,259.551218743762,0.0207569926246762,0.0799716518420852,0.321353550211334,16
"142","48.jpg",0,"Seagrasses",-33.549,115.3946,-13.7456760517116,-13.7456760517116,0.283604634318376,0.283604634318376,184.772313377852,184.772313377852,0.0690890434724203,0.0690890434724203,0.164077005485115,16
"143","49.jpg",0,"Seagrasses",-33.5314,115.3813,-17.9483661211322,-17.9483661211322,0.363475906516818,0.363475906516818,335.578093726992,335.578093726992,0.00663398054738806,0.0459314654407899,0.178219285753915,16
"144","5.jpg",0,"Seagrasses",-33.553,115.3803,-14.8541774036903,-14.8541774036903,0.306209704910562,0.306209704910562,84.1860574621526,84.1860574621526,0.00642273978353458,0.0422857040445566,0.16431529048582,1
"145","50.jpg",0,"Seagrasses",-33.5529,115.3971,-13.4354171946627,-13.4354171946627,0.39157192941425,0.39157192941425,139.850603227148,139.850603227148,-0.0384153238236173,0.0804522642482211,0.283493588140001,2
"146","51.jpg",0,"Unconsolidated",-33.587,115.2134,-18.2530196186765,-18.2530196186765,0.227583714522779,0.227583714522779,358.445090920964,358.445090920964,-0.00228550966624397,0.0291328480244295,0.0900385934476979,1
"147","52.jpg",0,"Unconsolidated",-33.5433,115.2036,-28.3130359649658,-28.3130359649658,7.11193647390761e-15,7.11193647390761e-15,26.565051177078,26.565051177078,0,1.33226762955019e-15,7.105427357601e-15,64
"148","53.jpg",0,"Seagrasses",-33.5992,115.2197,-14.7386445816172,-14.7386445816172,0.166088308481052,0.166088308481052,27.8254661900379,27.8254661900379,0.00987644098241525,0.0225797984983589,0.0876836700124191,1
"149","54.jpg",0,"Unconsolidated",-33.5772,115.2115,-21.4603550171144,-21.4603550171144,0.0820661737978734,0.0820661737978734,33.2771952571394,33.2771952571394,-0.0124239884782185,0.0144897027088802,0.0423163061668781,1
"150","55.jpg",0,"Seagrasses",-33.5917,115.2069,-16.312688320542,-16.312688320542,0.130855855551022,0.130855855551022,306.312972110046,306.312972110046,0.00915261100666243,0.0183291253559985,0.068373569820352,16
"151","56.jpg",0,"Macroalgae",-33.5702,115.2247,-23.2960469132728,-23.2960469132728,0.664460958838094,0.664460958838094,329.273775602626,329.273775602626,-0.0154333644434317,0.0885007404975946,0.327596746512516,16
"152","57.jpg",0,"Unconsolidated",-33.5484,115.2164,-26.1941585540771,-26.1941585540771,0,0,90,90,0,8.88178419700125e-16,7.105427357601e-15,128
"153","58.jpg",0,"Unconsolidated",-33.5848,115.233,-19.5570062624575,-19.5570062624575,0.149882877523908,0.149882877523908,13.3370785856314,13.3370785856314,0.00426562165794309,0.0208051367080535,0.0624847682646958,1
"154","59.jpg",3.75,"Seagrasses",-33.575,115.2262,-21.9425300129631,-21.9425300129631,0.108629100087074,0.108629100087074,202.666609401576,202.666609401576,0.0952704988782784,0.0952704988782793,0.1454393013878,16
"155","6.jpg",0,"Macroalgae",-33.5473,115.3856,-14.9884216157228,-14.9884216157228,0.192960857368029,0.192960857368029,286.180959207283,286.180959207283,0.0577960837211524,0.0611679811883645,0.185898453915916,1
"156","60.jpg",0,"Unconsolidated",-33.553,115.205,-27.1491415543523,-27.1491415543523,1.89002660050975,1.89002660050975,271.182333669186,271.182333669186,-0.158291788023959,0.250388575192384,0.668509101849821,16
"157","61.jpg",0,"Unconsolidated",-33.5895,115.2215,-17.4362019888364,-17.4362019888364,0.188779618525067,0.188779618525067,10.9847826203513,10.9847826203513,-0.00106944036377854,0.0258301280669135,0.0783637883026458,1
"158","62.jpg",0,"Unconsolidated",-33.5461,115.2311,-26.1031665802002,-26.1031665802002,1.14676529884337e-14,1.14676529884337e-14,213.69006752598,213.69006752598,0,1.77635683940025e-15,7.105427357601e-15,32
"160","64.jpg",0,"Unconsolidated",-33.5605,115.2199,-25.1798531154377,-25.1798531154377,0.04090564602667,0.04090564602667,270.758193138462,270.758193138462,-0.00129485175785859,0.00540003259102573,0.014373779296875,16
"161","65.jpg",0,"Unconsolidated",-33.6009,115.2278,-14.8690983197141,-14.8690983197141,0.0429114989923969,0.0429114989923969,293.205748295671,293.205748295671,0.00807799132231501,0.0129818749047885,0.0404332775089049,16
"162","66.jpg",0,"Unconsolidated",-33.5788,115.2066,-20.9701116187337,-20.9701116187337,0.475226966440958,0.475226966440958,347.902822244983,347.902822244983,0.00458161557365955,0.0695455206235529,0.180104613010979,16
"163","67.jpg",0,"Unconsolidated",-33.5573,115.2244,-25.0635185241699,-25.0635185241699,3.18055468146352e-15,3.18055468146352e-15,90,90,0,0,0,32
"164","68.jpg",0,"Seagrasses",-33.5934,115.2149,-15.0555559794162,-15.0555559794162,0.707318600679397,0.707318600679397,205.345973434035,205.345973434035,0.094152271132014,0.110209252317012,0.366906040974477,16
"165","69.jpg",0,"Unconsolidated",-33.5863,115.2183,-18.7727223871141,-18.7727223871141,0.328920377506846,0.328920377506846,19.9876729382542,19.9876729382542,-0.00710238507138072,0.0449207408733097,0.147192072310702,1
"166","7.jpg",0,"Seagrasses",-33.5412,115.3651,-18.5218129676661,-18.5218129676661,0.30893294095832,0.30893294095832,329.324839930336,329.324839930336,-0.0406079004712829,0.0456362933802223,0.175811701653348,16
"167","70.jpg",0,"Unconsolidated",-33.5643,115.2101,-24.6955832591867,-24.6955832591867,0.401223167104421,0.401223167104421,60.0212885590692,60.0212885590692,-0.00956946640985024,0.0541781167521624,0.192954468737781,1
"168","71.jpg",0,"Seagrasses",-33.5428,115.2279,-27,-27,7.11193647390761e-15,7.11193647390761e-15,63.434948822922,63.434948822922,0,1.77635683940025e-15,7.105427357601e-15,128
"169","72.jpg",0,"Unconsolidated",-33.5547,115.2146,-26.7880802154541,-26.7880802154541,3.18055468146352e-15,3.18055468146352e-15,270,270,0,8.88178419700125e-16,7.105427357601e-15,32
"170","73.jpg",0,"Unconsolidated",-33.5912,115.2312,-16.6872622821494,-16.6872622821494,0.305553169297897,0.305553169297897,347.626698103255,347.626698103255,-0.000528598005168135,0.041460885591071,0.121631228468171,16
"171","74.jpg",0,"Unconsolidated",-33.5837,115.2119,-19.5158265269371,-19.5158265269371,0.442004083664481,0.442004083664481,1.95513975958389,1.95513975958389,-0.0149582998432685,0.0587095416465795,0.17617459112304,32
"172","75.jpg",0,"Unconsolidated",-33.5622,115.2297,-24.506324205158,-24.506324205158,0.484642256366233,0.484642256366233,41.1725477361514,41.1725477361514,0.000279260694934891,0.0619641627631116,0.240285414265948,1
"173","76.jpg",0,"Unconsolidated",-33.5401,115.2085,-28.980052947998,-28.980052947998,7.11193647390761e-15,7.11193647390761e-15,26.565051177078,26.565051177078,0,4.44089209850063e-16,3.5527136788005e-15,64
"174","77.jpg",0,"Unconsolidated",-33.596,115.2247,-15.4889075683835,-15.4889075683835,0.204192933273841,0.204192933273841,338.212719289011,338.212719289011,-0.020423257192359,0.0427058984460433,0.157408209991184,32
"175","78.jpg",0,"Unconsolidated",-33.5668,115.2168,-23.121544715886,-23.121544715886,0.340138974074979,0.340138974074979,316.460049525467,316.460049525467,0.0160800738131925,0.0486690908209422,0.159334889425082,16
"176","79.jpg",0,"Unconsolidated",-33.545,115.2086,-28.2259254455566,-28.2259254455566,6.36110936292703e-15,6.36110936292703e-15,270,270,0,3.10862446895044e-15,7.105427357601e-15,16
"177","8.jpg",0,"Seagrasses",-33.5684,115.3783,-15.0094062889106,-15.0094062889106,0.211319523346587,0.211319523346587,330.120023870522,330.120023870522,0.0246608968750781,0.0346778842160032,0.114044632221265,16
"178","80.jpg",0,"Unconsolidated",-33.5815,115.2295,-20.7697869989681,-20.7697869989681,0.219863887676703,0.219863887676703,332.081836975515,332.081836975515,0.00274542902375785,0.0295565578409724,0.103132765854284,16
"179","81.jpg",0,"Seagrasses",-33.574,115.2101,-21.8187859648997,-21.8187859648997,0.0661335996877017,0.0661335996877017,282.621599742196,282.621599742196,0.0316142174743419,0.0326559689158703,0.0592724043589143,16
"180","82.jpg",0,"Unconsolidated",-33.5525,115.2279,-25.2704639434814,-25.2704639434814,0,0,90,90,-3.5527136788005e-15,2.22044604925031e-15,3.5527136788005e-15,128
"181","83.jpg",0,"Seagrasses",-33.5884,115.2055,-17.5595055966778,-17.5595055966778,0.202589718091446,0.202589718091446,39.3934385919874,39.3934385919874,-0.00337792821470018,0.0260331267405682,0.0762644088791511,1
"182","84.jpg",0,"Unconsolidated",-33.6009,115.2313,-14.636316807568,-14.636316807568,0.206307012373177,0.206307012373177,15.4128694488849,15.4128694488849,-0.0128741234004845,0.0289289536345116,0.084015460278394,1
"183","85.jpg",0,"Seagrasses",-33.5787,115.2004,-20.9412998887153,-20.9412998887153,0.0848566453203053,0.0848566453203053,290.903351668374,290.903351668374,-0.0216756724881364,0.0218545380746082,0.0548896987801157,16
"184","86.jpg",1.25,"Seagrasses",-33.5933,115.2087,-15.0207719866307,-15.0207719866307,1.99532440334811,1.99532440334811,148.931210815746,148.931210815746,0.212486695856937,0.278216835192804,0.968608658834324,1
"185","87.jpg",0,"Seagrasses",-33.5497,115.2053,-27.2530307769775,-27.2530307769775,0.372025234921673,0.372025234921673,271.219668004424,271.219668004424,0.0487832220705542,0.0487832220705533,0.13560253844426,16
"186","88.jpg",0,"Unconsolidated",-33.5862,115.2217,-19.4116325300086,-19.4116325300086,0.444611780046159,0.444611780046159,13.4213676438528,13.4213676438528,0.00590079917662223,0.0609743001812295,0.188507385480207,1
"187","89.jpg",0,"Seagrasses",-33.5644,115.2136,-24.0962576123258,-24.0962576123258,0.214556538021781,0.214556538021781,290.238780602125,290.238780602125,0.0103570033239322,0.0308642699857162,0.0997429108733137,16
"188","9.jpg",0,"Seagrasses",-33.5628,115.3888,-14.2443964208915,-14.2443964208915,0.64038839812579,0.64038839812579,235.798731960125,235.798731960125,0.0620468962977547,0.119159939850187,0.338016965298507,16
"189","90.jpg",0,"Unconsolidated",-33.5765,115.2198,-21.5589045920447,-21.5589045920447,0.691324843602573,0.691324843602573,58.6051698864078,58.6051698864078,-0.00848066691504101,0.0923544814878277,0.320791732681002,1
"190","91.jpg",0,"Unconsolidated",-33.5547,115.2116,-26.7432842254639,-26.7432842254639,1.31137628997268e-14,1.31137628997268e-14,104.036243467926,104.036243467926,3.5527136788005e-15,1.77635683940025e-15,3.5527136788005e-15,1
"191","92.jpg",0,"Unconsolidated",-33.5912,115.2282,-16.9308186629569,-16.9308186629569,0.315191474490534,0.315191474490534,359.959951567266,359.959951567266,-0.00613941546467345,0.0418814890811658,0.113646938864392,64
"192","93.jpg",0,"Seagrasses",-33.5837,115.2153,-19.4784694102392,-19.4784694102392,0.0809783593666251,0.0809783593666251,10.4260986980059,10.4260986980059,-0.0104866338275045,0.0143824400812123,0.0429391222257927,64
"193","94.jpg",0,"Seagrasses",-33.5622,115.2331,-22.7987355699171,-22.7987355699171,0.155656954369024,0.155656954369024,220.308450883216,220.308450883216,0.0145559968843898,0.0210057817097247,0.0854889979263938,16
"194","95.jpg",0,"Unconsolidated",-33.54,115.2006,-29,-29,3.18055468146352e-15,3.18055468146352e-15,270,270,0,2.22044604925031e-15,7.105427357601e-15,4
"195","96.jpg",0,"Unconsolidated",-33.5589,115.2261,-24.1963558197021,-24.1963558197021,6.36110936292703e-15,6.36110936292703e-15,270,270,3.5527136788005e-15,2.66453525910038e-15,3.5527136788005e-15,4
"196","97.jpg",0,"Unconsolidated",-33.5949,115.2038,-15.2781227334219,-15.2781227334219,0.586312385754696,0.586312385754696,347.130550655057,347.130550655057,0.00516550366750934,0.0801781612605961,0.247993154909372,16
"197","98.jpg",0,"Unconsolidated",-33.5733,115.2215,-22.6287825593495,-22.6287825593495,0.974163076685429,0.974163076685429,313.705470591862,313.705470591862,0.0651034847502174,0.138411925592253,0.471808826002945,16
"198","99.jpg",0,"Unconsolidated",-33.588,115.2299,-18.5605308115928,-18.5605308115928,0.308481875933286,0.308481875933286,358.512377114294,358.512377114294,-0.00351101729525993,0.0402981313616753,0.116017083222761,1
